Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,RemodelAge,TotalBath
1088,60,FV,85,10574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Mn,0,0,1082,1082,GasA,Ex,Y,SBrkr,1082,871,0,1953,0,0,2,1,3,1,2,9,Typ,1,Gd,Attchd,2005,RFn,3,1043,5,TA,Y,160,50,0,0,0,0,Not indicated,0,5,2009,WD,Normal,252000,3035,4,3,2.5
1089,160,RM,24,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,2,TA,PConc,2,No,0,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,2,7,Maj1,0,Gd,Detchd,2004,Unf,2,380,5,TA,Y,0,40,0,0,0,0,Not indicated,0,4,2006,WD,Normal,137500,2679,2,2,2.0
1090,120,FV,37,3316,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,2,TA,PConc,2,No,1039,0,208,1247,GasA,Ex,Y,SBrkr,1247,0,0,1247,1,0,1,1,1,1,2,4,Typ,1,Gd,Attchd,2005,Fin,2,550,5,TA,Y,0,84,0,0,0,0,Not indicated,0,4,2006,WD,Normal,197000,2494,1,1,2.5
1091,90,RL,60,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,BrkFace,0,3,TA,Slab,3,Not indicated,0,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,Gd,Detchd,1987,Unf,2,400,5,TA,Y,0,0,0,0,0,0,Not indicated,0,6,2009,WD,Normal,92900,1040,59,59,2.0
1092,160,FV,24,2160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212,2,TA,PConc,2,No,510,0,90,600,GasA,Ex,Y,SBrkr,624,628,0,1252,1,0,2,1,2,1,2,4,Typ,0,Gd,Detchd,1999,Unf,2,462,5,TA,Y,0,48,0,0,0,0,Not indicated,0,3,2008,WD,Normal,160000,1852,9,8,3.5
1093,50,RL,60,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,PConc,4,No,423,0,758,1181,GasA,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,3,7,Typ,1,Gd,Detchd,1925,Unf,2,576,5,TA,Y,342,0,128,0,0,0,Not indicated,0,6,2008,WD,Normal,136500,2875,83,58,2.0
1094,20,RL,71,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166,3,TA,CBlock,4,Mn,661,0,203,864,GasA,Gd,Y,SBrkr,1200,0,0,1200,1,0,1,1,1,1,2,6,Typ,0,Gd,Detchd,1977,Unf,2,884,5,TA,Y,0,64,0,0,0,0,MnPrv,0,10,2006,WD,Normal,146000,2064,41,8,2.5
1095,20,RL,74,5868,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,CBlock,4,No,248,240,448,936,GasA,Ex,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,Typ,0,Gd,Attchd,1956,Fin,1,308,5,TA,Y,0,0,80,0,160,0,Not indicated,0,5,2010,WD,Normal,129000,1872,54,10,2.0
1096,20,RL,78,9317,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,24,0,1290,1314,GasA,Gd,Y,SBrkr,1314,0,0,1314,0,0,2,0,3,1,2,6,Typ,1,Gd,Attchd,2006,RFn,2,440,5,TA,Y,0,22,0,0,0,0,Not indicated,0,3,2007,WD,Normal,176432,2628,1,1,2.0
1097,70,RM,60,6882,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,PConc,4,No,0,0,684,684,GasA,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,2,7,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,136,0,115,0,0,0,Not indicated,0,3,2007,WD,Normal,127000,2039,93,1,1.5
1098,120,RL,70,3696,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,CBlock,2,No,0,0,1074,1074,GasA,Ex,Y,SBrkr,1088,0,0,1088,0,0,1,1,2,1,2,5,Typ,0,Gd,Attchd,1987,RFn,2,461,5,TA,Y,0,74,137,0,0,0,Not indicated,0,10,2007,WD,Normal,170000,2162,21,21,1.5
1099,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,TA,BrkTil,4,No,672,0,0,672,GasA,TA,Y,SBrkr,757,567,0,1324,0,0,1,0,3,1,3,6,Typ,0,Gd,Detchd,1936,Unf,1,240,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2009,WD,Normal,128000,1996,73,59,1.0
1100,20,RL,82,11880,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206,3,TA,CBlock,2,No,704,0,567,1271,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,3,7,Typ,1,TA,Attchd,1978,RFn,2,478,5,TA,Y,0,0,0,0,0,0,Not indicated,0,4,2009,COD,Abnorml,157000,2872,31,31,2.0
1101,30,RL,60,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,CBlock,4,No,290,0,0,290,GasA,TA,N,FuseF,438,0,0,438,0,0,1,0,1,1,1,3,Typ,0,Gd,Detchd,1930,Unf,1,246,5,TA,N,0,0,0,0,0,0,Not indicated,0,1,2009,WD,Normal,60000,728,89,59,1.0
1102,20,RL,61,9758,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,BrkFace,0,3,TA,CBlock,4,No,412,287,251,950,GasA,TA,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,3,5,Typ,0,Gd,Detchd,1981,Unf,1,280,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2007,WD,Normal,119500,1900,36,36,1.0
1103,20,RL,70,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45,3,TA,CBlock,4,No,588,0,422,1010,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,3,6,Typ,0,Gd,Attchd,1960,RFn,1,254,5,TA,Y,0,16,0,0,0,0,MnWw,0,4,2007,WD,Family,135000,2144,47,5,1.0
1104,20,RL,79,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,BrkFace,0,3,TA,CBlock,4,Mn,655,0,0,655,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,3,6,Typ,1,Fa,BuiltIn,1954,Fin,2,539,5,TA,Y,0,0,192,0,0,0,Not indicated,0,7,2006,WD,Normal,159500,1849,47,47,1.5
1105,160,RM,24,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304,3,TA,CBlock,4,No,0,0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,Gd,Detchd,1970,Unf,2,440,5,TA,Y,0,0,0,0,0,0,Not indicated,0,4,2007,WD,Normal,106000,1932,37,37,2.5
1106,60,RL,98,12256,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,2,TA,PConc,0,Av,1032,0,431,1463,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,2,9,Typ,2,TA,Attchd,1994,RFn,2,712,5,TA,Y,186,32,0,0,0,0,Not indicated,0,4,2010,WD,Normal,325000,4085,16,15,3.5
1107,20,RL,114,10357,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,0,2,TA,PConc,2,Mn,738,0,172,910,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,2,6,Typ,1,TA,Attchd,1990,Fin,2,719,5,TA,Y,0,244,0,0,0,0,Not indicated,0,5,2007,WD,Normal,179900,2352,17,16,3.0
1108,60,RL,168,23257,Pave,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,0,No,0,0,868,868,GasA,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,2,9,Typ,1,Gd,BuiltIn,2006,RFn,2,422,5,TA,Y,0,100,0,0,0,0,Not indicated,0,9,2006,New,Partial,274725,2889,0,0,2.5
1109,60,RL,70,8063,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,PConc,2,No,0,0,924,924,GasA,Ex,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,2000,RFn,2,463,5,TA,Y,100,48,0,0,0,0,Not indicated,0,11,2007,WD,Abnorml,181000,2614,7,7,2.5
1110,20,RL,107,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42,2,TA,PConc,0,Mn,1039,0,797,1836,GasA,Ex,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,2,7,Typ,1,Gd,Attchd,2004,Fin,3,862,5,TA,Y,125,185,0,0,0,0,Not indicated,0,3,2009,WD,Normal,280000,3672,5,4,3.0
1111,60,RL,70,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,PConc,2,No,219,0,554,773,GasA,Gd,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,3,8,Typ,1,TA,Attchd,1995,Fin,2,431,5,TA,Y,224,84,0,0,0,0,Not indicated,0,6,2008,WD,Normal,188000,2431,13,12,3.5
1112,60,RL,80,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660,3,TA,CBlock,4,No,403,0,400,803,GasA,TA,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,3,8,Typ,1,Gd,Attchd,1976,RFn,2,483,5,TA,Y,0,69,0,0,0,0,Not indicated,0,9,2008,WD,Normal,205000,2767,32,32,2.5
1113,20,RL,73,7100,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,BrkFace,0,3,TA,CBlock,4,No,708,0,108,816,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,3,5,Typ,0,Gd,Detchd,1957,Unf,1,308,5,TA,Y,0,0,0,0,0,0,Not indicated,0,7,2006,WD,Normal,129900,1632,49,49,2.0
1114,20,RL,66,8923,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,CBlock,4,No,643,0,365,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,2,6,Typ,0,Gd,Attchd,1953,Unf,1,240,5,TA,Y,0,18,0,0,0,0,Not indicated,0,5,2007,WD,Normal,134500,2016,54,1,2.0
1115,20,RL,90,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,Gd,CBlock,4,No,415,0,418,833,GasA,Ex,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,2,4,Typ,0,Gd,Detchd,1955,Unf,1,326,5,TA,Y,0,0,0,0,0,0,MnPrv,0,8,2006,WD,Normal,117000,1666,52,6,1.0
1116,20,RL,93,12085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328,2,TA,PConc,0,No,1004,0,730,1734,GasA,Ex,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,0,7,Typ,1,Gd,Attchd,2007,RFn,3,928,5,TA,Y,0,0,0,0,0,0,Not indicated,0,11,2007,New,Partial,318000,3468,0,0,3.0
1117,80,RL,70,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,353,0,55,408,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,2,7,Typ,1,TA,BuiltIn,2002,Fin,2,527,5,TA,Y,120,0,0,0,0,0,Not indicated,0,3,2009,WD,Normal,184100,1827,7,7,3.5
1118,20,RL,57,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,CBlock,4,No,702,0,192,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,2,5,Typ,0,Gd,Attchd,1967,RFn,2,450,5,TA,Y,0,0,0,0,0,0,Not indicated,0,5,2008,WD,Normal,130000,1788,41,5,2.0
1119,80,RL,85,13825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,3,Gd,CBlock,4,No,0,0,533,533,GasA,TA,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,3,6,Min2,0,Gd,BuiltIn,1958,RFn,1,300,5,TA,Y,280,34,0,0,0,0,Not indicated,0,12,2008,WD,Normal,140000,2134,50,21,1.5
1120,20,RL,70,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0,3,TA,CBlock,4,No,369,0,671,1040,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,3,6,Typ,0,Gd,Attchd,1959,RFn,1,286,5,TA,Y,140,0,252,0,0,0,GdWo,0,7,2006,WD,Normal,133700,2080,47,47,1.0
1121,30,RM,59,8263,Pave,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,BrkFace,0,3,TA,BrkTil,4,No,0,0,1012,1012,GasA,TA,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,6,Typ,1,Gd,Detchd,1920,Unf,1,308,5,TA,Y,0,22,112,0,0,0,MnPrv,0,5,2007,WD,Normal,118400,2024,87,57,1.0
1122,20,RL,84,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,2,TA,PConc,2,Av,24,0,1528,1552,GasA,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,2,7,Typ,0,Gd,Attchd,2005,RFn,3,782,5,TA,Y,144,20,0,0,0,0,Not indicated,0,7,2006,New,Partial,212900,3104,1,0,2.0
1123,20,RL,70,8926,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,BrkFace,0,3,TA,CBlock,4,No,0,0,672,672,GasA,Ex,Y,FuseA,960,0,0,960,0,0,1,0,3,1,3,5,Typ,0,Gd,Basment,1956,Unf,1,288,5,TA,Y,64,0,0,0,160,0,MnPrv,0,10,2009,COD,Abnorml,112000,1632,53,53,1.0
1124,20,RL,50,9405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,3,Ex,CBlock,4,No,0,0,698,698,GasA,Ex,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,3,4,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,0,200,0,0,0,0,Not indicated,0,6,2009,WD,Normal,118000,1396,62,1,1.5
1125,80,RL,70,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170,3,TA,PConc,2,No,0,0,384,384,GasA,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,2,7,Typ,1,TA,Attchd,1992,Fin,2,392,5,TA,Y,100,25,0,0,0,0,Not indicated,0,7,2007,WD,Normal,163900,1866,15,15,2.5
1126,20,RL,60,10434,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,BrkFace,0,3,TA,CBlock,4,No,0,0,1005,1005,GasA,TA,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,1,5,Typ,1,TA,Detchd,1977,Unf,2,672,1,Fa,Y,0,0,0,0,0,0,Not indicated,0,11,2009,WD,Normal,115000,2010,54,54,1.0
1127,120,RL,53,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,2,TA,PConc,2,No,0,0,1373,1373,GasA,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,2,7,Typ,1,TA,Attchd,2007,Fin,3,660,5,TA,Y,143,20,0,0,0,0,Not indicated,0,6,2009,WD,Normal,174000,2928,2,2,2.0
1128,20,RL,182,14572,Pave,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,1300,0,230,1530,GasA,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,2,7,Typ,1,Gd,Attchd,2004,Fin,3,630,5,TA,Y,144,36,0,0,0,0,Not indicated,0,11,2007,WD,Family,259000,3060,3,3,3.0
1129,60,RL,59,11796,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,Av,0,0,847,847,GasA,Ex,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,2,8,Typ,1,Gd,BuiltIn,2004,Fin,2,434,5,TA,Y,100,48,0,0,0,0,Not indicated,0,7,2007,WD,Normal,215000,2806,3,2,2.5
1130,90,RM,60,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,3,TA,CBlock,2,Gd,936,0,0,936,GasA,TA,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,Typ,0,Gd,Detchd,1980,Unf,2,672,5,TA,Y,49,0,0,0,0,0,Not indicated,0,8,2007,WD,Normal,140000,1872,27,27,2.0
1131,50,RL,65,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,BrkFace,0,3,TA,BrkTil,4,No,622,0,500,1122,GasA,TA,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,2,7,Min2,2,TA,Detchd,1981,Unf,2,576,5,TA,Y,431,44,0,0,0,0,MnPrv,0,12,2009,WD,Normal,135000,3103,81,59,3.0
1132,20,RL,63,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,PConc,2,Mn,212,0,762,974,GasA,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,Y,0,28,0,0,0,0,MnPrv,0,9,2007,Oth,Abnorml,93500,1948,16,15,1.0
1133,70,RM,90,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,BrkTil,4,Mn,0,0,1008,1008,GasW,TA,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,1,8,Typ,0,Gd,Detchd,1930,Unf,1,205,1,TA,N,0,48,0,0,0,0,Not indicated,0,5,2007,WD,Normal,117500,3218,127,57,2.0
1134,60,RL,80,9828,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,2,TA,PConc,2,No,584,0,544,1128,GasA,Ex,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,2,8,Typ,1,TA,Attchd,1995,RFn,2,466,5,TA,Y,0,155,0,0,0,0,Not indicated,0,6,2009,WD,Normal,239500,3148,14,14,2.5
1135,60,RL,57,8773,Pave,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,PConc,2,Av,0,0,916,916,GasA,Gd,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,3,7,Typ,1,TA,Attchd,1997,Fin,2,460,5,TA,Y,100,38,0,0,0,0,Not indicated,0,8,2007,WD,Normal,169000,2516,10,10,2.5
1136,30,RM,60,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,3,TA,BrkTil,4,No,0,0,960,960,GasA,TA,N,SBrkr,986,0,0,986,0,0,1,0,2,1,3,5,Typ,1,Gd,Detchd,1926,Unf,1,180,5,TA,Y,0,128,0,0,0,0,Not indicated,0,5,2007,WD,Normal,102000,1946,81,57,1.0
1137,50,RL,80,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,TA,CBlock,4,No,280,0,752,1032,GasA,TA,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,3,6,Typ,0,Gd,Attchd,1950,Unf,1,288,5,TA,Y,0,0,96,0,0,0,Not indicated,0,4,2008,WD,Abnorml,119000,2284,58,58,1.0
1138,50,RL,54,6342,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,3,Gd,CBlock,4,No,0,0,780,780,GasA,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,Typ,0,Gd,Not indicated,1978,Not indicated,0,0,3,Not indicated,N,0,0,176,0,0,0,Not indicated,0,5,2010,WD,Normal,94000,1800,135,14,1.0
1139,20,RL,70,9819,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,0,3,TA,PConc,4,Gd,1567,0,0,1567,GasA,TA,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,2,5,Typ,2,TA,Attchd,1977,RFn,2,714,5,TA,Y,264,32,0,0,0,0,Not indicated,0,5,2009,WD,Normal,196000,3134,32,32,3.0
1140,30,RL,98,8731,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,BrkFace,0,3,Fa,BrkTil,4,No,645,0,270,915,GasA,TA,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,Maj1,1,Gd,Detchd,1972,Unf,2,495,5,TA,Y,0,0,216,0,126,0,Not indicated,0,5,2007,WD,Normal,144000,2082,87,57,1.0
1141,20,RL,60,7350,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,3,TA,CBlock,4,Mn,852,0,100,952,GasA,TA,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,Typ,0,Gd,Detchd,1988,Unf,2,840,5,TA,Y,0,0,0,0,0,0,Not indicated,0,6,2008,COD,Abnorml,139000,1904,57,57,2.0
